MajorAxisLength,MinorAxisLength,Area,Perimeter,AspectRatio,Eccentricity,EquivDiameter,Roundness,Compactness
203.3592256,157.9038166,25108,575.308,1.287867703,0.630145258,178.7973671,0.953281484,0.879219355
225.7986789,142.143117,25130,596.95,1.588530516,0.776990262,178.8756824,0.886189173,0.792191005
229.8754823,139.8878933,25135,607.531,1.64328361,0.793524977,178.8934766,0.855759772,0.778219037
217.7287407,148.0643618,25139,590.144,1.470500653,0.733174548,178.9077106,0.907072227,0.82170002
225.5933728,142.754282,25139,591.19,1.580291461,0.774319647,178.9077106,0.903865278,0.793053929
221.5129007,144.9409599,25145,599.041,1.528297459,0.75621529,178.9290596,0.88053862,0.807759092
207.3732686,155.4842351,25148,585.498,1.333725368,0.661687716,178.9397331,0.92185472,0.862887171
213.9430256,150.2665367,25155,583.634,1.423756948,0.71181493,178.9646355,0.928010772,0.836506051
234.6583481,136.9516069,25155,611.729,1.713439903,0.812025981,178.9646355,0.84472636,0.762660425
205.5950089,156.0930771,25158,578.245,1.31713086,0.650827069,178.9753069,0.945501461,0.870523598
223.3010635,144.1408577,25159,605.833,1.549186449,0.76376019,178.9788639,0.861385164,0.80151371
231.7650268,138.6561058,25165,602.666,1.671509708,0.801300886,179.0002043,0.870669672,0.772334837
222.1323266,144.8773759,25172,596.596,1.53324372,0.758036587,179.0250983,0.888724009,0.805938969
219.3864284,146.7625379,25187,590.941,1.494839429,0.74329105,179.0784309,0.906354428,0.816269412
216.6714012,148.5799603,25188,588.157,1.458281458,0.727847831,179.0819858,0.914991392,0.826514182
221.2922092,145.4352474,25216,587.728,1.521585813,0.753708323,179.1814956,0.917346265,0.809705395
205.4197059,156.4538279,25223,574.473,1.312973346,0.648012048,179.2063644,0.960433633,0.872391301
215.3682905,149.3171927,25232,589.499,1.44235427,0.720638561,179.2383335,0.912421257,0.832241056
220.5764305,146.0429268,25256,586.29,1.510353397,0.749418414,179.3235566,0.923314082,0.812976963
207.4081319,155.9523276,25260,584.992,1.329945729,0.659265332,179.3377565,0.927562871,0.864661163
224.7942659,143.5736382,25265,591.321,1.565707108,0.769464935,179.3555048,0.907993127,0.797865124
224.4821311,145.969269,25276,600.507,1.537872544,0.759721205,179.3945449,0.880809646,0.79914844
217.5970715,148.3688069,25305,588.474,1.466595816,0.731490977,179.4974281,0.9182515,0.82490737
220.5987438,146.1876275,25306,589.45,1.50901104,0.748897654,179.5009747,0.915249338,0.813698988
219.3471346,147.3987193,25308,596.521,1.488121034,0.740561716,179.5080678,0.89375033,0.818374346
220.5364099,146.8189422,25319,590.337,1.502097799,0.746187706,179.5470747,0.912969786,0.814138014
222.598198,145.1640073,25339,593.553,1.533425551,0.758103122,179.6179747,0.903816627,0.806915673
213.2593484,151.9092117,25340,588.451,1.403860543,0.701853353,179.6215189,0.919593439,0.842267972
229.9068689,140.6798664,25350,593.725,1.634255668,0.79093563,179.6569577,0.90368517,0.781433624
204.5411052,158.0927072,25361,577.625,1.293804811,0.634510655,179.6959323,0.955177921,0.878532128
227.0648223,142.7169297,25368,599.1,1.591015325,0.77778578,179.7207299,0.888172769,0.791495257
218.6013886,148.0207919,25376,585.844,1.476828936,0.735866639,179.7490659,0.929114113,0.822268637
216.6782868,149.4362833,25380,582.891,1.449971065,0.724124823,179.7632322,0.938699923,0.829631962
220.053562,147.302134,25381,603.806,1.49389256,0.742909218,179.7667736,0.874830155,0.816922807
231.081041,140.4027921,25394,607.084,1.645843629,0.794249968,179.8128054,0.865851483,0.778137422
219.0418528,148.1542613,25396,595.917,1.478471499,0.736558158,179.8198862,0.898677012,0.820938482
229.0656383,141.542181,25401,596.589,1.618356003,0.786248038,179.8375869,0.89683014,0.785091942
226.2633084,143.2959687,25403,598.274,1.578992838,0.773894043,179.8446667,0.891855743,0.794846801
211.2019292,153.3860687,25404,584.604,1.376930323,0.687427339,179.8482065,0.934089312,0.85154623
224.1410865,144.5076382,25407,588.858,1.551067399,0.764421082,179.8588255,0.920750774,0.802435771
214.9297596,151.000226,25415,587.392,1.423373761,0.711628306,179.8871397,0.925643857,0.836957804
213.7695189,153.075718,25416,585.633,1.396495288,0.698019942,179.8906787,0.931249353,0.841516974
221.4381682,146.3057798,25423,590.252,1.513529873,0.75064377,179.9154494,0.916983934,0.812486171
212.1141988,153.4787389,25432,594.236,1.382042883,0.690254626,179.9472926,0.905049768,0.848351
213.6737645,152.4394973,25437,590.775,1.401695546,0.70073497,179.9649808,0.915865155,0.842241822
221.0665359,147.2809468,25476,589.854,1.500985299,0.745747183,180.102889,0.920136051,0.81469992
229.9030678,141.6412374,25481,602.476,1.623136538,0.787674893,180.120562,0.882158919,0.783463064
225.4114379,144.6482345,25507,598.818,1.55834213,0.766949377,180.2124332,0.893880685,0.799482204
223.2631268,145.6822234,25511,590.483,1.532535142,0.757777026,180.226563,0.919438212,0.807238372
228.9876374,142.4219021,25521,600.093,1.607811959,0.783046409,180.2618829,0.890574857,0.787212292
229.8323892,141.7851431,25537,597.771,1.620990636,0.787036283,180.3183802,0.898069726,0.784564703
223.7580605,146.1151222,25539,593.522,1.531381948,0.757353635,180.3254412,0.911045588,0.805894727
215.4350084,151.2806213,25546,589.121,1.424075381,0.711969866,180.3501522,0.924961729,0.837144128
216.16436,150.8299663,25565,583.073,1.433165871,0.716335569,180.4172081,0.944952109,0.834629761
225.7376431,144.7314481,25576,596.602,1.559700025,0.767416478,180.4560185,0.902969492,0.799405965
209.4219741,155.888184,25577,585.902,1.343411468,0.667763414,180.4595463,0.936288106,0.861703014
226.2884153,144.4306791,25583,601.998,1.566761416,0.769821474,180.4807116,0.88709726,0.797569382
214.5893068,152.1885522,25595,594.222,1.410022657,0.704998835,180.5230349,0.910893377,0.841248978
226.0067735,144.8345563,25597,599.802,1.560447861,0.767673085,180.5300879,0.894093862,0.798781758
206.3517751,158.2387349,25601,579.206,1.304053494,0.641838658,180.5441929,0.958960435,0.874934043
224.5774511,145.8854859,25603,591.657,1.539409144,0.76027626,180.551245,0.91909564,0.80395981
199.1751344,165.2824455,25611,608.736,1.205059218,0.558009236,180.5794506,0.868517208,0.906636519
232.4110344,140.6719035,25613,610.307,1.652149638,0.796018683,180.5865013,0.864119113,0.777013457
243.7947675,134.4487057,25617,619.412,1.813292038,0.834186033,180.6006019,0.83903273,0.740789492
212.7174707,153.8165733,25623,586.152,1.382929461,0.690740554,180.6217508,0.937172073,0.849115732
225.5910435,144.8607612,25623,595.048,1.557295721,0.766588394,180.6217508,0.909359987,0.800660115
217.114084,150.8703958,25625,595.454,1.439076784,0.719116091,180.6287998,0.908191231,0.831953398
212.2822111,154.5115643,25642,589.767,1.373892059,0.685726591,180.6887058,0.926404857,0.851172149
216.8463443,151.0528411,25642,592.4,1.435566142,0.717470111,180.6887058,0.918188101,0.833256868
227.3244076,144.1781008,25647,601.294,1.57669165,0.7731367,180.7063214,0.891400135,0.794927053
214.9097644,152.2693493,25664,587.382,1.411379017,0.705683804,180.7662017,0.934744553,0.841126052
226.610965,144.6611192,25665,594.833,1.566495312,0.769731568,180.7697234,0.911509132,0.797709517
221.5628257,147.796839,25671,589.97,1.499103954,0.744999389,180.7908525,0.926814445,0.815980081
215.5427721,151.9313763,25677,586.209,1.418685049,0.709328475,180.8119791,0.938964518,0.838868209
228.310897,143.8543837,25684,596.865,1.587097252,0.776529325,180.8366237,0.905983524,0.792063042
226.9274963,144.6189366,25684,599.595,1.569140955,0.77062293,180.8366237,0.897752287,0.796891636
221.9827962,148.0800401,25690,601.919,1.499073042,0.744987072,180.8577449,0.89104136,0.814737664
222.773023,147.4626821,25695,600.86,1.510707793,0.749555609,180.8753441,0.894359036,0.811926604
226.4097105,144.7607828,25703,599.574,1.564026569,0.768894785,180.9034992,0.898479343,0.799009454
223.4502302,147.2776894,25719,594.694,1.51720353,0.752048868,180.9597962,0.913854025,0.809843857
236.325713,138.9916616,25721,605.986,1.700286982,0.808762038,180.9668321,0.880182099,0.765751766
225.1437187,145.6950274,25723,596.77,1.545308188,0.762388068,180.9738678,0.907648128,0.803814865
214.3770492,153.0590422,25726,594.314,1.400616691,0.700175053,180.9844207,0.915272065,0.844234126
220.8064387,149.0596422,25730,602.505,1.481329456,0.737754346,180.9984903,0.890693616,0.819715636
215.4115956,152.6381424,25748,592.254,1.411256663,0.705622123,181.06179,0.922438369,0.840538735
237.5441197,138.2016314,25757,604.185,1.718822834,0.813336518,181.0934316,0.886676634,0.762357038
238.2027642,138.9055878,25757,620.685,1.714853722,0.812371592,181.0934316,0.84016124,0.760249077
220.5953258,149.0794387,25765,593.281,1.479716638,0.737080398,181.1215527,0.919854486,0.821057981
214.5223095,153.3719859,25792,597.381,1.398705952,0.699179108,181.2164295,0.908222116,0.84474398
227.0118822,144.942118,25799,596.614,1.566224403,0.769639981,181.2410191,0.910805944,0.798376796
216.3181293,152.3224008,25811,595.437,1.420133403,0.710042127,181.2831649,0.914835606,0.838039629
217.3595755,152.0178211,25814,600.225,1.429829568,0.71474607,181.2936999,0.900403157,0.834072755
224.2826918,147.199611,25823,599.81,1.523663618,0.754488869,181.3253009,0.901963899,0.808467651
232.4788081,142.305972,25842,617.884,1.633654617,0.79076141,181.3919963,0.850593554,0.780251747
211.2826191,156.3686136,25846,597.185,1.351183043,0.672505442,181.4060343,0.910721151,0.858594214
216.5837022,152.6157801,25856,594.783,1.419143564,0.709554715,181.4411245,0.918447019,0.837741357
213.9460065,154.1022302,25860,585.72,1.388338158,0.693677617,181.4551587,0.947236179,0.848135292
211.9100511,155.7937005,25862,586.579,1.360196532,0.677863398,181.4621754,0.944536945,0.856316982
224.3210784,147.2662318,25865,596.414,1.523234999,0.754328182,181.4726999,0.913748523,0.808986392
207.5047699,159.3829129,25878,585.837,1.301926073,0.640338583,181.5182992,0.947516929,0.874766875
219.6603168,150.4233951,25881,590.606,1.460280275,0.728731018,181.5288205,0.932384848,0.826406986
218.8234957,150.9335567,25885,587.92,1.449800167,0.724047387,181.5428479,0.941069211,0.829631422
217.8824446,151.4506889,25895,592.636,1.438636207,0.718910392,181.5779117,0.926509167,0.833375594
211.1291056,156.6793281,25901,591.889,1.347523686,0.670286988,181.5989467,0.929064484,0.860132222
233.389478,141.7567206,25911,613.905,1.646408558,0.79440941,181.6339997,0.863956144,0.778244166
221.1815288,149.8769869,25918,598.787,1.475753772,0.735412391,181.6585327,0.908378034,0.82130969
230.2421418,143.5329493,25919,602.036,1.604106534,0.781903095,181.6620372,0.898634696,0.789004288
206.9527184,159.8836204,25923,592.238,1.294395998,0.634940424,181.6760543,0.928758036,0.877862614
230.7090129,143.4895673,25927,602.169,1.607845206,0.783056624,181.6900704,0.898515025,0.78752914
224.6099506,147.2894074,25929,597.772,1.524956577,0.754972565,181.697078,0.911852293,0.808944918
217.5657622,151.91579,25938,590.345,1.432147127,0.715851766,181.728609,0.935264761,0.835281283
225.0854941,147.2775051,25939,597.425,1.528308712,0.756219458,181.7321121,0.913263937,0.807391488
225.86061,146.5242397,25940,600.063,1.5414556,0.761012287,181.7356151,0.905286696,0.804636165
223.8816165,147.6995476,25940,597.074,1.515790808,0.75151005,181.7356151,0.914373258,0.811748717
218.8558914,151.3195523,25950,601.233,1.446316012,0.722460852,181.7706417,0.902114382,0.830549457
228.4588075,144.7934815,25952,604.386,1.577825225,0.773510277,181.7776462,0.89279532,0.795669242
224.5859701,147.5849989,25953,596.042,1.521739823,0.753766315,181.7811484,0.918002162,0.809405629
230.2726527,144.0560142,25955,609.72,1.598493849,0.780152892,181.7881525,0.877344212,0.789447424
210.3156324,157.5757339,25958,591.741,1.33469556,0.662304779,181.7986581,0.931574881,0.86440868
217.8824928,152.0369934,25959,597.217,1.433088671,0.716298954,181.8021599,0.914604848,0.834404626
219.1043754,151.19121,25959,592.323,1.449187261,0.723769376,181.8021599,0.929780918,0.829751389
232.3037239,142.8710443,25961,605.859,1.625967844,0.788512825,181.8091632,0.888767477,0.782635595
224.0804819,148.2317481,25993,607.719,1.511690207,0.749935287,181.9211793,0.88442425,0.811856427
226.9005514,146.6524853,25994,612.498,1.547198814,0.763058566,181.9246787,0.870710193,0.801781563
220.1283733,151.0490347,25997,596.404,1.457330553,0.727426015,181.9351765,0.918442566,0.826495802
223.2961681,149.2513204,26000,609.322,1.496108493,0.743801366,181.9456737,0.880013823,0.814817716
221.9037691,149.4269501,26006,593.423,1.485031776,0.739290835,181.9666662,0.928014309,0.820025126
216.3068242,153.3673358,26008,591.996,1.41038392,0.705181533,181.9736631,0.932565352,0.841275645
213.916459,155.0789918,26010,593.608,1.379403209,0.68880024,181.9806598,0.927578611,0.850709014
224.6661322,147.9712429,26026,598.507,1.518309421,0.752469341,182.0366238,0.91301691,0.810253962
227.2733294,146.1657257,26031,597.991,1.554901659,0.765759122,182.054109,0.914768962,0.801035957
230.3408572,144.2018142,26038,618.657,1.59735062,0.77979365,182.0785854,0.854904541,0.79047455
219.3074019,151.4279243,26043,589.855,1.448262617,0.723349093,182.0960666,0.940611631,0.830323395
221.920449,149.8891835,26044,595.703,1.480563466,0.737434613,182.0995626,0.922269775,0.820562339
221.417928,151.2578941,26045,600.417,1.463843784,0.730293982,182.1030586,0.907879616,0.822440442
219.3658829,152.0946569,26061,607.468,1.442298417,0.720612729,182.1589849,0.887470917,0.830388858
215.0643353,154.4771061,26080,590.353,1.392208469,0.695750816,182.2253751,0.940359469,0.847306341
223.0046202,150.127903,26088,601.714,1.485430861,0.739455583,182.2533216,0.905462393,0.817262537
231.8915594,143.6484353,26091,613.028,1.614299236,0.785025193,182.2638005,0.872448833,0.785987213
208.1101279,159.8609259,26092,590.945,1.301819858,0.640263404,182.2672933,0.93890815,0.875821351
225.2247846,147.8963729,26096,595.118,1.522855363,0.754185716,182.2812639,0.925928891,0.809330395
200.7781655,165.6640254,26103,586.2,1.211959959,0.564972452,182.3057098,0.95457193,0.907995695
216.8729437,153.7995856,26127,590.039,1.410100962,0.705038451,182.3894997,0.943057064,0.840997021
217.0295554,153.5568195,26132,595.893,1.41335016,0.706674552,182.406951,0.924796007,0.840470556
217.317117,154.236721,26137,602.259,1.408984291,0.704472665,182.4244007,0.905521997,0.839438712
239.030731,139.827446,26144,624.429,1.709469334,0.811049983,182.4488275,0.84258897,0.763286071
217.4136744,153.3228931,26145,593.741,1.418011818,0.708995762,182.4523168,0.931975361,0.839194302
218.2722857,152.953095,26148,599.118,1.427053736,0.713412364,182.4627842,0.915426762,0.835941144
215.9859435,154.5345859,26155,591.657,1.397654397,0.698628649,182.4872058,0.938911318,0.844903158
217.3275156,153.5819723,26160,593.629,1.415058762,0.707528877,182.5046479,0.932861964,0.839767792
230.1195599,144.9688198,26161,602.251,1.58737279,0.776618056,182.5081361,0.906377561,0.793101361
227.756922,146.4301763,26163,600.667,1.555396079,0.76593077,182.5151123,0.911233882,0.801359233
218.9375896,152.8051196,26168,601.464,1.432789622,0.716157046,182.5325516,0.908994214,0.833719563
211.1267898,158.3473757,26176,592.528,1.333314107,0.661425565,182.5604511,0.936904641,0.864695813
218.6640839,153.2090351,26181,595.879,1.42722708,0.713495952,182.5778862,0.926573626,0.834969707
218.0748991,153.3052494,26185,600.178,1.42248814,0.711196215,182.591833,0.913486847,0.837289545
219.927009,152.614971,26188,600.051,1.441057896,0.720037991,182.6022924,0.913978266,0.83028589
224.4703846,149.3587083,26188,605.99,1.502894523,0.746502429,182.6022924,0.89615118,0.813480552
222.0516273,150.5838059,26195,605.709,1.474604961,0.734925617,182.6266954,0.897222618,0.822451507
223.429994,149.8702113,26210,607.859,1.49082324,0.741665128,182.6789765,0.891397029,0.817611697
222.9190747,150.1628473,26217,599.714,1.484515503,0.739077459,182.7033693,0.916019003,0.819595046
216.9663513,154.2756388,26228,596.962,1.406355228,0.703133457,182.7416941,0.924872072,0.842258226
202.9322079,164.9807904,26233,587.746,1.230035372,0.582284978,182.7591119,0.954285795,0.900591945
216.9675185,154.3929623,26240,598.413,1.405294097,0.702590074,182.7834939,0.920813453,0.842446349
221.1871878,151.4089166,26243,598.645,1.460859722,0.728986172,182.7939424,0.920205078,0.826421929
226.9610327,147.920455,26243,602.486,1.53434515,0.758439165,182.7939424,0.9085094,0.805397914
210.7375234,159.4130671,26244,597.483,1.321958904,0.654047862,182.7974251,0.923823036,0.867417544
231.5699431,144.7921865,26251,612.657,1.599326239,0.780413869,182.821802,0.878862464,0.789488478
216.9667002,154.2669578,26253,590.582,1.40643663,0.703175073,182.8287662,0.945863333,0.842658187
225.5538352,148.6142696,26258,602.392,1.517713176,0.752242785,182.8461757,0.909312407,0.810654253
223.163167,150.0670985,26262,612.125,1.487089237,0.740138372,182.8601021,0.880759684,0.81940091
221.7402597,151.2012457,26264,599.479,1.466524026,0.731459863,182.8670648,0.918380778,0.824690406
219.8883961,152.2208553,26264,595.114,1.444535281,0.721644189,182.8670648,0.931902334,0.831635812
226.5682011,147.9420099,26269,606.223,1.53146629,0.757384642,182.8844706,0.89823213,0.807193904
219.5106566,153.0167473,26272,667.302,1.434553148,0.71699221,182.8949133,0.7414095,0.833193778
219.6213659,152.9545788,26301,598.718,1.435860028,0.71760851,182.9958285,0.922013957,0.833233268
227.9846758,147.4538841,26306,653.403,1.54614222,0.762684228,183.0132221,0.774287827,0.802743524
217.531817,154.6776643,26307,606.265,1.406355714,0.703133705,183.0167006,0.899406859,0.84133302
224.1376272,149.6148018,26311,600.129,1.498097945,0.744598056,183.030614,0.918032363,0.816599231
220.1624983,152.8293432,26317,596.916,1.440577402,0.719814853,183.0514821,0.928153495,0.831438068
232.1263561,144.7366524,26318,604.873,1.603784198,0.781803184,183.0549599,0.90392906,0.788600498
222.06245,151.3356152,26322,602.187,1.467350892,0.73181788,183.0688704,0.912149443,0.824402641
218.2334017,153.7430217,26322,598.134,1.419468665,0.709714949,183.0688704,0.924552908,0.838867327
228.0825518,147.7138272,26324,604.623,1.544083963,0.761952276,183.0758252,0.904882978,0.802673522
229.0356868,147.2539119,26325,608.1,1.555379303,0.765924949,183.0793025,0.894598647,0.799348368
229.4179596,146.2614505,26329,605.874,1.568547002,0.7704233,183.0932112,0.901321222,0.798077062
227.9515235,148.0741025,26330,622.645,1.53944221,0.760288182,183.0966882,0.853453204,0.803226429
218.6892588,153.6667903,26350,594.594,1.423139368,0.71151405,183.1662141,0.936589832,0.837563834
231.0449513,145.9625909,26383,603.722,1.582905249,0.7751724,183.2808744,0.909620077,0.793269333
204.0168473,165.0594356,26386,586.497,1.236020507,0.587742484,183.2912945,0.963944061,0.898412542
217.2425108,155.2296667,26403,604.917,1.399490931,0.699588932,183.3503305,0.906716587,0.843989189
230.5788556,146.0777015,26403,603.752,1.578467166,0.773721396,183.3503305,0.910219164,0.795174085
213.7594715,157.5659892,26403,588.912,1.356634592,0.675763873,183.3503305,0.95667039,0.857741316
236.5653307,143.0248573,26405,622.432,1.6540155,0.796537401,183.3572747,0.856470111,0.775080922
231.6622388,145.7261842,26416,610.628,1.589709084,0.77736815,183.3954629,0.890273591,0.791650223
221.7853347,152.0815434,26420,605.129,1.458331693,0.727870085,183.4093476,0.906664778,0.826967878
216.9473047,155.3759608,26425,595.532,1.396273295,0.697903128,183.4267019,0.936299205,0.845489656
236.6239061,142.7664828,26426,621.017,1.657419174,0.797478267,183.4301726,0.861061788,0.775197129
219.5729451,153.9217707,26431,598.299,1.426522994,0.713156186,183.4475249,0.927869512,0.835474174
223.4038666,151.0013061,26432,596.331,1.479483009,0.736982537,183.4509952,0.934039229,0.821163026
226.3481201,149.2375199,26437,601.896,1.516697143,0.751855947,183.4683456,0.917020661,0.810558292
228.2848809,147.9001309,26439,604.923,1.543506956,0.761746429,183.4752853,0.907934867,0.803711944
219.862477,153.3690142,26442,602.609,1.43355213,0.71651865,183.4856944,0.915024953,0.834547563
240.3803512,140.9441706,26443,618.475,1.705500485,0.8100664,183.4891639,0.86871294,0.763328463
231.8829082,145.6264258,26461,607.791,1.592313393,0.778199559,183.5516047,0.900134872,0.79157022
219.6286216,154.021151,26464,597.198,1.425964033,0.712885978,183.5620094,0.932456676,0.835783643
222.1737253,152.2590895,26466,610.166,1.459182017,0.728246329,183.5689456,0.893309935,0.826240571
220.7736963,153.5778553,26496,604.717,1.437536003,0.718395638,183.6729566,0.910512314,0.831951268
227.5733876,148.3837847,26499,602.783,1.533680975,0.758196535,183.6833544,0.916468111,0.807138991
219.7191521,154.1126756,26507,602.741,1.42570461,0.712760427,183.7110792,0.916872556,0.836117732
229.9247948,147.2153513,26516,601.374,1.561826214,0.768144852,183.7422645,0.921358356,0.799140713
221.3319657,152.8388492,26516,602.063,1.448139442,0.723293026,183.7422645,0.91925076,0.830165963
222.451411,152.3261686,26529,600.701,1.460362412,0.72876721,183.7873007,0.923876741,0.826190762
221.6838872,152.7359827,26545,599.623,1.451418869,0.724779417,183.8427146,0.92776082,0.829301204
220.3652256,154.06486,26564,605.984,1.430340608,0.714990494,183.908497,0.90903587,0.834562243
225.2435172,150.5530474,26570,613.754,1.496107326,0.743800898,183.9292655,0.886365303,0.816579619
215.0255524,157.9695125,26571,626.86,1.361183871,0.678441309,183.9327267,0.849721578,0.855399391
231.7289188,146.2521117,26572,611.198,1.584448362,0.775673425,183.9361878,0.893861555,0.793755862
227.1450768,149.5171858,26578,607.052,1.519190424,0.752803485,183.9569532,0.906317514,0.809865465
207.1700535,163.6688163,26578,591.719,1.265788182,0.613079014,183.9569532,0.953896229,0.887951468
216.4623815,156.4822114,26579,599.102,1.383303441,0.690945149,183.9604138,0.930565532,0.849849348
224.9146519,152.0666976,26582,618.13,1.479052649,0.736802116,183.9707954,0.874254495,0.817958252
220.6112556,153.9603325,26584,608.165,1.432909711,0.716214046,183.9777162,0.903207108,0.833945284
226.1641531,150.2471222,26586,600.927,1.505281098,0.747441399,183.9846367,0.9251655,0.813500434
225.9376561,150.2897463,26591,601.403,1.503347112,0.746680929,184.0019368,0.923875294,0.814392518
225.2640971,150.7048508,26591,626.823,1.494736871,0.743249737,184.0019368,0.850461556,0.816827622
222.267753,152.5197646,26593,603.549,1.45730459,0.727414482,184.0088563,0.917386042,0.827870232
218.0865189,155.8256592,26603,600.076,1.399554605,0.699622135,184.0434503,0.928384676,0.843901087
217.0553432,156.492197,26604,604.494,1.387004256,0.692957618,184.0469094,0.914898286,0.847926186
229.7859188,148.0236865,26605,612.291,1.552359114,0.764873221,184.0503683,0.891779276,0.800964521
222.9584729,152.2144511,26606,600.688,1.464765476,0.730695842,184.0538273,0.926598384,0.825507212
215.0029413,157.9478445,26611,596.977,1.361227448,0.678466775,184.0711208,0.938330559,0.856133036
221.8251102,153.2020924,26613,597.583,1.447924808,0.723195284,184.0780378,0.936498809,0.829834087
220.4256253,154.085455,26614,598.639,1.430541418,0.715086444,184.0814962,0.933232819,0.835118403
222.1114152,152.9317327,26622,600.457,1.452356625,0.725202046,184.109161,0.927869115,0.828904542
222.3412683,153.1441113,26625,604.344,1.451843407,0.724970881,184.1195342,0.916075042,0.828094288
234.4139087,145.0415273,26625,612.307,1.616184779,0.785594941,184.1195342,0.892403021,0.785446287
214.7993943,157.9960776,26625,592.165,1.359523588,0.677468504,184.1195342,0.954144192,0.857169709
215.5059894,157.9782946,26627,603.953,1.364149359,0.680166608,184.1264494,0.917330464,0.854391332
220.3312514,154.0837863,26637,596.017,1.429944426,0.714801035,184.1610213,0.942275459,0.835837041
219.8769404,154.6849224,26638,602.775,1.421450372,0.710688529,184.1644781,0.921299881,0.837579774
216.5579368,157.1603046,26639,601.862,1.377942969,0.687990766,184.1679349,0.924131841,0.850432626
230.1621761,147.7033639,26641,617.725,1.558273082,0.766925585,184.1748482,0.877344243,0.800195981
212.5258938,159.8763041,26647,600.589,1.329314529,0.658857907,184.1955867,0.928332251,0.866697151
233.1811248,146.1046493,26651,615.371,1.595987027,0.779363935,184.209411,0.884401197,0.789984229
224.1766326,152.2279738,26653,606.282,1.472637564,0.734088592,184.2163228,0.91118511,0.82174632
240.3696913,141.6208974,26661,628.75,1.697275584,0.808002168,184.2439673,0.847481649,0.766502492
230.6419078,147.5829967,26666,607.932,1.562794582,0.768475375,184.2612431,0.906687713,0.79890617
214.5294707,158.6484491,26669,597.678,1.352231755,0.673136557,184.2716077,0.93817111,0.85895708
224.3136749,152.6644581,26670,603.375,1.469324804,0.732669399,184.2750625,0.920573049,0.821506146
226.4619404,150.3084853,26679,607.882,1.506647745,0.747976554,184.3061524,0.907278969,0.813850451
216.0724393,157.6687008,26688,599.831,1.370420624,0.683764268,184.3372371,0.932111957,0.853127024
223.6594583,152.2521771,26689,604.602,1.469006635,0.732532444,184.3406906,0.917493522,0.824202526
224.4321443,151.6263309,26693,599.723,1.48016603,0.737268469,184.3545041,0.932622397,0.82142647
226.5564046,150.6986145,26695,617.57,1.503374171,0.746691595,184.3614104,0.879563923,0.813755015
207.5660434,164.228792,26698,597.935,1.263883396,0.611541664,184.3717694,0.938384103,0.888255932
221.0061134,154.1061701,26700,598.326,1.43411593,0.716785532,184.3786751,0.937228259,0.83426957
228.2435958,149.4176127,26707,606.667,1.527554829,0.755939931,184.402843,0.911872727,0.807921214
230.6267247,147.7785834,26712,611.795,1.560623464,0.767733274,184.4201039,0.896818221,0.799647587
217.7903421,156.6326583,26713,601.382,1.390452952,0.694813354,184.4235559,0.928178871,0.846794004
217.7108984,157.1981416,26723,608.189,1.384945752,0.691840936,184.4580721,0.90785806,0.847261545
232.983971,148.202168,26724,705.478,1.572068574,0.771602864,184.4615233,0.674752305,0.791734824
223.6799618,153.1847776,26724,605.805,1.460197059,0.728694342,184.4615233,0.915051675,0.82466718
218.9914088,155.6294124,26728,616.154,1.407133815,0.703531107,184.4753278,0.884703575,0.842386141
226.0347069,151.1245177,26729,607.651,1.495685216,0.743631341,184.4787787,0.909670563,0.816152445
220.3671319,155.1975114,26749,607.147,1.419914082,0.709934247,184.547784,0.911863239,0.837456033
232.3489895,147.1072508,26751,613.862,1.579453007,0.774045003,184.5546831,0.892089413,0.794299487
228.1254648,149.8798621,26752,606.311,1.522055475,0.753885106,184.5581326,0.914482133,0.809020303
217.9268728,156.5948851,26757,603.418,1.391660223,0.695458564,184.5753789,0.923444418,0.846960159
221.0906139,154.5715208,26774,614.863,1.430345078,0.71499263,184.6340044,0.889951632,0.835105576
225.8112135,152.1589041,26783,608.733,1.484048632,0.738884256,184.6650338,0.908270886,0.817785047
236.5466339,144.4922007,26792,618.841,1.637089287,0.791753883,184.6960581,0.87913757,0.780801887
211.9117351,161.4569528,26798,603.572,1.312496807,0.647686891,184.7167381,0.924387529,0.871668282
238.5741308,143.4424522,26805,622.843,1.663204492,0.799061742,184.7408617,0.868297399,0.774354123
223.0581288,153.5727292,26809,660.12,1.452459235,0.725248225,184.7546453,0.773116063,0.828280262
219.3568297,155.6966211,26811,599.474,1.408873411,0.704416387,184.7615367,0.937523522,0.842287596
227.1015318,151.194627,26811,607.041,1.502047634,0.746167869,184.7615367,0.914296016,0.813563586
210.7330502,162.4946757,26813,594.891,1.296861262,0.636723133,184.7684278,0.952095418,0.876789035
227.7314548,150.5285234,26814,606.055,1.512879085,0.750393514,184.7718733,0.917376038,0.811358595
227.9826047,150.451682,26816,609.169,1.515321076,0.751330473,184.778764,0.908088701,0.810495013
221.4533403,154.5299008,26817,600.994,1.433077606,0.716293705,184.7822093,0.932996004,0.834406964
238.4687667,143.7002578,26821,616.335,1.659487397,0.798046615,184.7959898,0.887260543,0.774927435
213.5515917,160.1942626,26822,593.478,1.333078902,0.661275481,184.7994347,0.956955567,0.86536201
223.4153303,153.3451948,26824,607.935,1.456943797,0.727254145,184.8063244,0.912050971,0.827187303
232.045546,147.5599979,26826,612.154,1.572550483,0.771763525,184.8132139,0.899589548,0.796452322
213.151365,160.702667,26849,597.794,1.326371049,0.656946907,184.8924242,0.944136691,0.86742313
